query-71,00071544,0.818697
query-71,00014888,0.818549
query-71,00097355,0.818527
query-71,00023326,0.818391
query-71,00123563,0.818172
query-71,00030854,0.818105
query-71,00186788,0.817734
query-71,00106868,0.817681
query-71,00069363,0.817371
query-71,00107085,0.817352
query-71,00172009,0.816747
query-71,00164419,0.816548
query-71,00222053,0.816478
query-71,00216421,0.81641
query-71,00069295,0.816148
query-71,00002365,0.815962
query-71,00061100,0.8158
query-71,00082339,0.815728
query-71,00071519,0.815663
query-71,00071213,0.815633
query-71,00153321,0.815506
query-71,00239799,0.815423
query-71,00150351,0.815417
query-71,00063729,0.815337
query-71,00029752,0.815277
query-71,00150446,0.815243
query-71,00107404,0.815152
query-71,00153464,0.815088
query-71,00113808,0.814829
query-71,00071412,0.814813
query-71,00072029,0.814498
query-71,00107077,0.814476
query-71,00223275,0.814408
query-71,00106913,0.814389
query-71,00071734,0.813904
query-71,00211013,0.813819
query-71,00071733,0.813739
query-71,00183834,0.813717
query-71,00111842,0.813564
query-71,00192047,0.813265
query-71,00082904,0.813187
query-71,00150478,0.813095
query-71,00071669,0.812971
query-71,00216541,0.812926
query-71,00082357,0.812864
query-71,00071712,0.812703
query-71,00150399,0.812636
query-71,00020786,0.81212
query-71,00150753,0.81211
query-71,00052085,0.812084
query-71,00170363,0.811871
query-71,00177564,0.811784
query-71,00150467,0.811663
query-71,00154059,0.811649
query-71,00233358,0.811414
query-71,00069376,0.811356
query-71,00172789,0.81128
query-71,00020790,0.810765
query-71,00232904,0.81064
query-71,00025786,0.81053
query-71,00071659,0.810396
query-71,00090252,0.810391
query-71,00222050,0.810288
query-71,00058415,0.810144
query-71,00017063,0.810054
query-71,00170242,0.809987
query-71,00055458,0.809822
query-71,00072156,0.809735
query-71,00061103,0.80973
query-71,00123561,0.809694
query-71,00129699,0.809682
query-71,00122512,0.809622
query-71,00071279,0.809462
query-71,00097356,0.809362
query-71,00135439,0.809333
query-71,00009588,0.809321
query-71,00095531,0.809281
query-71,00232215,0.809089
query-71,00192096,0.809066
query-71,00133979,0.808873
query-71,00026962,0.808854
query-71,00183907,0.808665
query-71,00153805,0.808607
query-71,00063723,0.808568
query-71,00183926,0.808397
query-71,00025792,0.808347
query-71,00154013,0.808241
query-71,00233363,0.80816
query-71,00170317,0.808142
query-71,00118131,0.808113
query-71,00107071,0.808071
query-71,00223008,0.807948
query-71,00192073,0.807882
query-71,00026963,0.807845
query-71,00026972,0.807837
query-71,00063732,0.807773
query-71,00123564,0.807712
query-71,00170227,0.807667
query-71,00164417,0.807517
query-71,00223274,0.80741
query-71,00081968,0.807202
query-71,00071554,0.806976
query-71,00153947,0.806972
query-71,00025431,0.806935
query-71,00029764,0.806743
query-71,00146666,0.806742
query-71,00107009,0.806642
query-71,00152606,0.806565
query-71,00167710,0.806483
query-71,00183986,0.806449
query-71,00082349,0.806099
query-71,00033891,0.805749
query-71,00082359,0.805662
query-71,00058215,0.80556
query-71,00026960,0.805488
query-71,00183908,0.80538
query-71,00017628,0.805339
query-71,00002361,0.805024
query-71,00153812,0.804724
query-71,00072066,0.804696
query-71,00117063,0.804614
query-71,00058071,0.804586
query-71,00106800,0.80443
query-71,00153400,0.804412
query-71,00229712,0.804198
query-71,00248457,0.804183
query-71,00106890,0.804063
query-71,00223000,0.804017
query-71,00170223,0.804003
query-71,00208243,0.803998
query-71,00123795,0.803911
query-71,00154010,0.803885
query-71,00009350,0.803198
query-71,00172898,0.803085
query-71,00167715,0.803011
query-71,00131091,0.802589
query-71,00027290,0.802447
query-71,00106994,0.802423
query-71,00170337,0.80236
query-71,00071569,0.802249
query-71,00211011,0.802192
query-71,00192100,0.80214
query-71,00129755,0.802119
query-71,00071541,0.801975
query-71,00183984,0.801952
query-71,00123575,0.801933
query-71,00110671,0.801799
query-71,00028015,0.801782
query-71,00069351,0.801775
query-71,00063537,0.801297
query-71,00061102,0.801246
query-71,00223007,0.80124
query-71,00037007,0.801019
query-71,00107403,0.800953
query-71,00063743,0.800891
query-71,00009285,0.800891
query-71,00052089,0.80089
query-71,00071217,0.800687
query-71,00058068,0.800684
query-71,00063733,0.800674
query-71,00009531,0.800529
query-71,00196052,0.800509
query-71,00106922,0.800508
query-71,00058447,0.80034
query-71,00222047,0.800033
query-71,00146745,0.799893
query-71,00082358,0.799619
query-71,00069391,0.799393
query-71,00232898,0.799352
query-71,00233457,0.799242
query-71,00150472,0.799152
query-71,00216474,0.79909
query-71,00172725,0.798986
query-71,00058313,0.798903
query-71,00095735,0.79874
query-71,00072157,0.79871
query-71,00184742,0.798707
query-71,00106921,0.798566
query-71,00089313,0.798529
query-71,00014947,0.798416
query-71,00173653,0.798172
query-71,00071600,0.798105
query-71,00058211,0.798076
query-71,00058305,0.798026
query-71,00014898,0.797741
query-71,00064661,0.797714
query-71,00226419,0.797676
query-71,00106806,0.797576
query-71,00192099,0.797527
query-71,00134154,0.797514
query-71,00170241,0.797465
query-71,00183629,0.797438
query-71,00071543,0.79733
query-71,00009727,0.797321
query-71,00222049,0.797281
query-71,00023290,0.797208
query-71,00172777,0.797186
query-71,00115660,0.796945
query-71,00216367,0.796934
query-71,00009390,0.796826
query-71,00153840,0.796531
query-71,00071594,0.796316
query-71,00222042,0.796306
query-71,00025798,0.796242
query-71,00106974,0.796192
query-71,00009681,0.796104
query-71,00123548,0.795879
query-71,00046785,0.795832
query-71,00146732,0.795623
query-71,00027948,0.795546
query-71,00071921,0.79535
query-71,00153889,0.795328
query-71,00106885,0.795028
query-71,00170255,0.794921
query-71,00066075,0.794566
query-71,00009349,0.794367
query-71,00005271,0.794356
query-71,00196883,0.794162
query-71,00222999,0.793954
query-71,00226423,0.793922
query-71,00170253,0.793848
query-71,00216432,0.793847
query-71,00134318,0.793832
query-71,00071521,0.793682
query-71,00154412,0.79353
query-71,00154404,0.793486
query-71,00236394,0.793483
query-71,00023302,0.793441
query-71,00236165,0.793386
query-71,00062367,0.793273
query-71,00029749,0.793244
query-71,00066081,0.793196
query-71,00223191,0.793111
query-71,00044005,0.792714
query-71,00106901,0.792658
query-71,00063741,0.792625
query-71,00146710,0.792587
query-71,00196310,0.792542
query-71,00082390,0.792521
query-71,00129748,0.792498
query-71,00068218,0.792362
query-71,00009375,0.792311
query-71,00052075,0.792266
query-71,00052525,0.792223
query-71,00167714,0.791962
query-71,00216355,0.79194
query-71,00146769,0.791796
query-71,00233398,0.791681
query-71,00047051,0.791485
query-71,00215446,0.791477
query-71,00106880,0.791369
query-71,00071417,0.79134
query-71,00216349,0.791336
query-71,00211010,0.791323
query-71,00151171,0.791184
query-71,00172757,0.791163
query-71,00251146,0.791144
query-71,00101097,0.791056
query-71,00027899,0.790975
query-71,00216354,0.790871
query-71,00082352,0.790791
query-71,00150754,0.790772
query-71,00095504,0.790758
query-71,00069341,0.790383
query-71,00153890,0.790134
query-71,00233479,0.790105
query-71,00071539,0.789946
query-71,00192066,0.789859
query-71,00065153,0.789729
query-71,00172826,0.789724
query-71,00097354,0.789707
query-71,00154042,0.789686
query-71,00233470,0.789682
query-71,00027900,0.789627
query-71,00153810,0.789603
query-71,00069339,0.78949
query-71,00133973,0.78901
query-71,00172897,0.788879
query-71,00071666,0.788828
query-71,00009358,0.788788
query-71,00046807,0.788679
query-71,00106902,0.78866
query-71,00172804,0.788578
query-71,00107008,0.788496
query-71,00248460,0.788435
query-71,00115654,0.788387
query-71,00172857,0.788309
query-71,00248275,0.788305
query-71,00176203,0.788296
query-71,00069261,0.788231
query-71,00069342,0.788129
query-71,00094875,0.788112
query-71,00170222,0.788055
query-71,00058416,0.787975
query-71,00095508,0.787899
query-71,00215839,0.787895
query-71,00069267,0.787744
query-71,00027874,0.78765
query-71,00095529,0.787546
query-71,00129749,0.787372
query-71,00009283,0.787309
query-71,00135443,0.78716
query-71,00020788,0.787159
query-71,00216422,0.787141
query-71,00211022,0.787108
query-71,00222045,0.787021
query-71,00027288,0.786998
query-71,00133980,0.786914
query-71,00014938,0.786854
query-71,00082356,0.786778
query-71,00071919,0.786764
query-71,00009429,0.786573
query-71,00129761,0.786532
query-71,00076911,0.786519
query-71,00027872,0.786455
query-71,00153899,0.786209
query-71,00009027,0.786208
query-71,00129754,0.786191
query-71,00030036,0.785772
query-71,00153434,0.785742
query-71,00170256,0.785683
query-71,00026968,0.785517
query-71,00083666,0.785502
query-71,00027920,0.785465
query-71,00022477,0.785406
query-71,00153725,0.785351
query-71,00066058,0.785235
query-71,00175019,0.785127
query-71,00052524,0.785119
query-71,00072363,0.785115
query-71,00196272,0.785093
query-71,00026966,0.784989
query-71,00232902,0.784921
query-71,00027913,0.7849
query-71,00170213,0.784861
query-71,00211009,0.784679
query-71,00231982,0.784475
query-71,00106807,0.784436
query-71,00069326,0.784386
query-71,00025501,0.784357
query-71,00146725,0.784192
query-71,00195138,0.784067
query-71,00146768,0.783887
query-71,00106899,0.783834
query-71,00046914,0.783746
query-71,00196238,0.783715
query-71,00074215,0.783487
query-71,00123471,0.783473
query-71,00061477,0.783459
query-71,00153807,0.783431
query-71,00151137,0.783329
query-71,00071665,0.783328
query-71,00160741,0.783256
query-71,00014922,0.78323
query-71,00153540,0.783205
query-71,00027901,0.782944
query-71,00136110,0.782834
query-71,00153394,0.782645
query-71,00027897,0.782536
query-71,00055172,0.782526
query-71,00153863,0.782487
query-71,00071215,0.782379
query-71,00052442,0.782376
query-71,00069315,0.782311
query-71,00106976,0.782288
query-71,00084649,0.782083
query-71,00058646,0.78204
query-71,00167703,0.782009
query-71,00216540,0.781918
query-71,00186787,0.781814
query-71,00041458,0.78173
query-71,00107129,0.781701
query-71,00211012,0.78162
query-71,00196285,0.781577
query-71,00081104,0.781498
query-71,00069327,0.781476
query-71,00233374,0.781424
query-71,00106882,0.781402
query-71,00063734,0.781372
query-71,00153553,0.781372
query-71,00027204,0.781319
query-71,00216425,0.781285
query-71,00153466,0.781277
query-71,00232260,0.781253
query-71,00122143,0.781239
query-71,00170316,0.781217
query-71,00172847,0.781036
query-71,00170365,0.780996
query-71,00052491,0.780936
query-71,00216465,0.780915
query-71,00071645,0.780898
query-71,00009352,0.780875
query-71,00123728,0.780859
query-71,00025502,0.780514
query-71,00154019,0.780493
query-71,00052421,0.78045
query-71,00082382,0.780405
query-71,00196254,0.780335
query-71,00146729,0.780319
query-71,00129700,0.780164
query-71,00093473,0.780019
query-71,00009578,0.779994
query-71,00072023,0.779895
query-71,00061476,0.779882
query-71,00196251,0.77984
query-71,00233362,0.779786
query-71,00063720,0.779612
query-71,00134327,0.779596
query-71,00231918,0.779539
query-71,00101788,0.779463
query-71,00170346,0.779431
query-71,00150398,0.779417
query-71,00082388,0.779407
query-71,00063735,0.779343
query-71,00170283,0.779258
query-71,00061430,0.779195
query-71,00170318,0.779132
query-71,00195002,0.779093
query-71,00069334,0.779063
query-71,00009580,0.779034
query-71,00146714,0.779032
query-71,00029765,0.779025
query-71,00136246,0.778915
query-71,00225561,0.778861
query-71,00170211,0.77885
query-71,00055170,0.778849
query-71,00170336,0.778676
query-71,00233387,0.778668
query-71,00231778,0.778629
query-71,00215587,0.778531
query-71,00072076,0.77852
query-71,00057047,0.778503
query-71,00058642,0.77841
query-71,00072327,0.778404
query-71,00082398,0.778344
query-71,00058062,0.77834
query-71,00183833,0.77831
query-71,00002319,0.778276
query-71,00216385,0.778166
query-71,00023291,0.778137
query-71,00071214,0.778112
query-71,00241934,0.778098
query-71,00250699,0.777951
query-71,00082353,0.777926
query-71,00073513,0.777924
query-71,00129764,0.777923
query-71,00233257,0.777878
query-71,00052431,0.777873
query-71,00130812,0.777779
query-71,00199790,0.777657
query-71,00218182,0.77754
query-71,00033875,0.777529
query-71,00055250,0.777427
query-71,00055688,0.777367
query-71,00231779,0.777349
query-71,00123711,0.777207
query-71,00063888,0.777162
query-71,00071753,0.777122
query-71,00223281,0.777103
query-71,00115487,0.776979
query-71,00170306,0.776891
query-71,00216424,0.776869
query-71,00124491,0.776823
query-71,00071604,0.776815
query-71,00196312,0.776719
query-71,00129680,0.776667
query-71,00071567,0.776611
query-71,00153537,0.776524
query-71,00129804,0.776521
query-71,00055248,0.77642
query-71,00196538,0.77632
query-71,00250698,0.776281
query-71,00052082,0.77626
query-71,00064966,0.776257
query-71,00052443,0.776213
query-71,00097360,0.776193
query-71,00192101,0.776126
query-71,00097353,0.775954
query-71,00012754,0.775858
query-71,00170285,0.775749
query-71,00153317,0.775697
query-71,00239803,0.775663
query-71,00069024,0.775646
query-71,00183909,0.775646
query-71,00023300,0.775576
query-71,00069386,0.775517
query-71,00227988,0.775496
query-71,00233481,0.775454
query-71,00150419,0.775424
query-71,00014937,0.77542
query-71,00013998,0.775357
query-71,00055177,0.775323
query-71,00211082,0.775272
query-71,00033898,0.775185
query-71,00129799,0.775172
query-71,00172800,0.77517
query-71,00023317,0.775068
query-71,00170349,0.774922
query-71,00183830,0.774742
query-71,00023569,0.774738
query-71,00150420,0.774737
query-71,00071285,0.774714
query-71,00069314,0.774647
query-71,00107776,0.774599
query-71,00069294,0.774594
query-71,00153571,0.774585
query-71,00107409,0.774548
query-71,00153921,0.774531
query-71,00156767,0.774461
query-71,00153449,0.774438
query-71,00177565,0.774436
query-71,00147358,0.774336
query-71,00195954,0.774275
query-71,00192031,0.774258
query-71,00027871,0.77424
query-71,00009518,0.774148
query-71,00050543,0.773603
query-71,00106877,0.773552
query-71,00115656,0.773466
query-71,00215448,0.773435
query-71,00232897,0.77342
query-71,00196280,0.773377
query-71,00030868,0.773285
query-71,00231678,0.773245
query-71,00014887,0.773194
query-71,00172810,0.773178
query-71,00027912,0.773154
query-71,00027983,0.772977
query-71,00211504,0.772781
query-71,00041112,0.772769
query-71,00009506,0.772633
query-71,00069337,0.772532
query-71,00208239,0.772498
query-71,00002356,0.772461
query-71,00058428,0.772231
query-71,00092078,0.77222
query-71,00094913,0.772175
query-71,00122603,0.772168
query-71,00233370,0.772072
query-71,00130711,0.772066
query-71,00025803,0.772047
query-71,00248276,0.772041
query-71,00131026,0.772028
query-71,00041054,0.771999
query-71,00070246,0.771948
query-71,00153907,0.771914
query-71,00090247,0.77191
query-71,00115657,0.771753
query-71,00222036,0.77172
query-71,00234866,0.771712
query-71,00172802,0.771523
query-71,00023289,0.771444
query-71,00220383,0.771344
query-71,00038256,0.771339
query-71,00196331,0.771321
query-71,00242660,0.771314
query-71,00053453,0.771241
query-71,00082342,0.771228
query-71,00107389,0.771186
query-71,00009351,0.77099
query-71,00233328,0.770917
query-71,00057048,0.770884
query-71,00195129,0.770759
query-71,00023320,0.770758
query-71,00069279,0.770755
query-71,00014951,0.770727
query-71,00172813,0.770692
query-71,00009385,0.770679
query-71,00153865,0.770579
query-71,00196271,0.77046
query-71,00191451,0.770446
query-71,00071524,0.77036
query-71,00103177,0.77032
query-71,00009691,0.7703
query-71,00187630,0.770224
query-71,00097345,0.770219
query-71,00192941,0.770186
query-71,00041031,0.77006
query-71,00071932,0.770042
query-71,00082348,0.769869
query-71,00058431,0.769787
query-71,00009459,0.769749
query-71,00222038,0.769715
query-71,00154065,0.769712
query-71,00009645,0.769687
query-71,00133978,0.769644
query-71,00069287,0.769548
query-71,00071593,0.769525
query-71,00129703,0.769494
query-71,00196478,0.769439
query-71,00069404,0.769357
query-71,00058445,0.769352
query-71,00233326,0.769268
query-71,00009619,0.769244
query-71,00232700,0.769178
query-71,00071438,0.769094
query-71,00001343,0.769092
query-71,00027202,0.769044
query-71,00166797,0.76903
query-71,00192053,0.768893
query-71,00226421,0.768847
query-71,00222067,0.768846
query-71,00129731,0.76875
query-71,00069290,0.768624
query-71,00027971,0.768599
query-71,00196247,0.768579
query-71,00151537,0.768559
query-71,00072028,0.768549
query-71,00082391,0.768538
query-71,00203031,0.768482
query-71,00170364,0.768479
query-71,00170310,0.768479
query-71,00150774,0.768376
query-71,00222948,0.768363
query-71,00028492,0.768166
query-71,00009457,0.768097
query-71,00027885,0.768067
query-71,00072273,0.768056
query-71,00122403,0.768046
query-71,00069268,0.767994
query-71,00134502,0.767991
query-71,00093122,0.767931
query-71,00009790,0.767878
query-71,00028399,0.767875
query-71,00002320,0.767825
query-71,00129707,0.767788
query-71,00145971,0.767745
query-71,00108631,0.767737
query-71,00025468,0.767704
query-71,00015985,0.767692
query-71,00106971,0.767586
query-71,00196243,0.76758
query-71,00029750,0.767562
query-71,00211060,0.767509
query-71,00071492,0.767346
query-71,00107400,0.767343
query-71,00087124,0.767169
query-71,00040181,0.767109
query-71,00097352,0.767089
query-71,00027926,0.767073
query-71,00091184,0.767055
query-71,00014487,0.767022
query-71,00071538,0.766941
query-71,00190748,0.766834
query-71,00153922,0.766821
query-71,00025561,0.766681
query-71,00069321,0.766629
query-71,00153804,0.766613
query-71,00009383,0.766489
query-71,00028185,0.766474
query-71,00106881,0.766472
query-71,00097357,0.766405
query-71,00122936,0.766277
query-71,00184073,0.766263
query-71,00052087,0.766063
query-71,00007011,0.766036
query-71,00146709,0.766023
query-71,00222039,0.766019
query-71,00130852,0.765989
query-71,00173651,0.765979
query-71,00014902,0.765974
query-71,00058436,0.765959
query-71,00153387,0.765856
query-71,00034401,0.765841
query-71,00082330,0.765789
query-71,00129780,0.765718
query-71,00028006,0.765716
query-71,00021040,0.765607
query-71,00071296,0.765482
query-71,00107406,0.765466
query-71,00150626,0.765412
query-71,00123718,0.765269
query-71,00129729,0.765248
query-71,00170340,0.765202
query-71,00250163,0.765157
query-71,00233393,0.765148
query-71,00030862,0.765067
query-71,00009353,0.765047
query-71,00129694,0.764943
query-71,00233290,0.764939
query-71,00009507,0.764924
query-71,00107080,0.764922
query-71,00150397,0.764858
query-71,00129706,0.7648
query-71,00071598,0.764795
query-71,00069262,0.764662
query-71,00136366,0.764547
query-71,00106891,0.764486
query-71,00076367,0.764261
query-71,00224807,0.764248
query-71,00071483,0.764227
query-71,00172825,0.764167
query-71,00058417,0.764137
query-71,00129811,0.764033
query-71,00015992,0.763926
query-71,00129787,0.763925
query-71,00014936,0.763919
query-71,00206257,0.763874
query-71,00015990,0.763824
query-71,00146743,0.763796
query-71,00052493,0.763742
query-71,00071633,0.763652
query-71,00129747,0.763634
query-71,00191369,0.763624
query-71,00160271,0.763592
query-71,00223031,0.763549
query-71,00014885,0.763529
query-71,00233988,0.763429
query-71,00233292,0.763425
query-71,00215437,0.763365
query-71,00037334,0.763295
query-71,00058006,0.763241
query-71,00067752,0.76323
query-71,00144705,0.763159
query-71,00150396,0.763128
query-71,00226433,0.763056
query-71,00151341,0.763051
query-71,00154001,0.763047
query-71,00153873,0.763029
query-71,00072319,0.762911
query-71,00069377,0.762904
query-71,00009359,0.762879
query-71,00209160,0.762878
query-71,00248459,0.76285
query-71,00145871,0.762638
query-71,00233365,0.762588
query-71,00094887,0.762555
query-71,00233293,0.762553
query-71,00002358,0.762471
query-71,00009372,0.762407
query-71,00153726,0.762403
query-71,00233452,0.76239
query-71,00071529,0.762354
query-71,00239822,0.762335
query-71,00071873,0.762309
query-71,00026959,0.762296
query-71,00071520,0.762217
query-71,00153350,0.762191
query-71,00208270,0.762159
query-71,00233468,0.762157
query-71,00232905,0.762104
query-71,00082361,0.762013
query-71,00032720,0.761964
query-71,00010549,0.761941
query-71,00209126,0.761906
query-71,00058243,0.76189
query-71,00233384,0.761773
query-71,00226426,0.761648
query-71,00082623,0.761633
query-71,00146754,0.761539
query-71,00025476,0.761486
query-71,00153892,0.761446
query-71,00146707,0.761417
query-71,00010554,0.761377
query-71,00195861,0.761326
query-71,00002355,0.761323
query-71,00131025,0.761232
query-71,00025660,0.761217
query-71,00172865,0.761212
query-71,00095503,0.760918
query-71,00071525,0.760901
query-71,00025465,0.760898
query-71,00190742,0.760855
query-71,00009527,0.760854
query-71,00184034,0.760817
query-71,00150469,0.760778
query-71,00206640,0.760722
query-71,00235938,0.760646
query-71,00199366,0.760601
query-71,00066057,0.760581
query-71,00069328,0.760567
query-71,00170327,0.760484
query-71,00109924,0.760404
query-71,00181653,0.7604
query-71,00071660,0.760349
query-71,00052468,0.760232
query-71,00064488,0.760174
query-71,00082375,0.760153
query-71,00082344,0.759967
query-71,00236044,0.759834
query-71,00006611,0.759798
query-71,00046912,0.759697
query-71,00091725,0.759684
query-71,00153450,0.759616
query-71,00129775,0.759467
query-71,00153366,0.759435
query-71,00072394,0.759422
query-71,00056963,0.759404
query-71,00070257,0.759374
query-71,00069313,0.759333
query-71,00009432,0.759282
query-71,00123562,0.759262
query-71,00106100,0.759237
query-71,00068965,0.759125
query-71,00058651,0.759087
query-71,00135434,0.759076
query-71,00131021,0.758991
query-71,00122859,0.758979
query-71,00249384,0.758923
query-71,00233401,0.758912
query-71,00170353,0.75874
query-71,00206642,0.758558
query-71,00069343,0.758539
query-71,00185016,0.758528
query-71,00109925,0.75838
query-71,00014942,0.758298
query-71,00196307,0.758181
query-71,00123556,0.758113
query-71,00233361,0.757985
query-71,00058070,0.757964
query-71,00071652,0.757936
query-71,00023391,0.757905
query-71,00153509,0.75786
query-71,00025790,0.757818
query-71,00110676,0.757809
query-71,00020093,0.757771
query-71,00072325,0.757752
query-71,00118042,0.757528
query-71,00078311,0.757518
query-71,00036778,0.757451
query-71,00106898,0.757441
query-71,00027903,0.757406
query-71,00126560,0.757326
query-71,00248277,0.757247
query-71,00025647,0.757128
query-71,00170254,0.75711
query-71,00240612,0.757102
query-71,00206628,0.757091
query-71,00154000,0.756867
query-71,00110434,0.756836
query-71,00170218,0.756835
query-71,00014913,0.7568
query-71,00009466,0.756662
query-71,00058648,0.756529
query-71,00115655,0.756515
query-71,00030880,0.756499
query-71,00018547,0.756497
query-71,00055299,0.756467
query-71,00233315,0.756429
query-71,00172736,0.756393
query-71,00009530,0.756385
query-71,00143433,0.756362
query-71,00007432,0.756327
query-71,00082547,0.75629
query-71,00221783,0.756215
query-71,00123812,0.756187
query-71,00130941,0.755978
query-71,00153465,0.755971
query-71,00215439,0.755934
query-71,00107081,0.755929
query-71,00072140,0.755918
query-71,00129708,0.755844
query-71,00129714,0.755835
query-71,00107090,0.75577
query-71,00041457,0.755737
query-71,00041456,0.755737
query-71,00071799,0.755721
query-71,00170338,0.755721
query-71,00112918,0.755704
query-71,00025658,0.75565
query-71,00232899,0.755599
query-71,00153401,0.755541
query-71,00233390,0.75554
query-71,00229135,0.755514
query-71,00072034,0.755233
query-71,00167717,0.75519
query-71,00136365,0.755176
query-71,00153662,0.755033
query-71,00110674,0.754992
query-71,00216351,0.754987
query-71,00250564,0.754985
query-71,00231089,0.754947
query-71,00009465,0.754927
query-71,00009467,0.754927
query-71,00172910,0.754914
query-71,00129829,0.754831
query-71,00071612,0.7548
query-71,00233395,0.754798
query-71,00153864,0.754706
query-71,00170271,0.754695
query-71,00129746,0.754691
query-71,00146723,0.754689
query-71,00107405,0.754423
query-71,00105600,0.754343
query-71,00172754,0.754322
query-71,00170324,0.75425
query-71,00130949,0.754187
query-71,00009541,0.753999
query-71,00009520,0.753989
query-71,00072673,0.753888
query-71,00196328,0.753882
query-71,00153800,0.75381
query-71,00192088,0.753757
query-71,00106867,0.753737
query-71,00099514,0.753661
query-71,00069361,0.753609
query-71,00016314,0.753576
query-71,00129679,0.753561
query-71,00164467,0.753547
query-71,00211066,0.753375
query-71,00233997,0.753357
query-72,00082533,0.854162
query-72,00196112,0.807608
query-72,00143548,0.791566
query-72,00021377,0.791204
query-72,00186864,0.784263
query-72,00165977,0.782866
query-72,00235939,0.778059
query-72,00129418,0.772984
query-72,00062931,0.768625
query-72,00074987,0.766803
query-72,00030012,0.766591
query-72,00210035,0.760205
query-72,00075229,0.759035
query-72,00009057,0.75794
query-72,00116000,0.755928
query-72,00129424,0.755905
query-72,00196095,0.755904
query-72,00003669,0.755455
query-72,00075242,0.754842
query-72,00163606,0.753066
query-72,00129423,0.751494
query-72,00142288,0.745433
query-72,00025088,0.744467
query-72,00091329,0.744359
query-72,00075230,0.743224
query-72,00082021,0.74126
query-72,00170933,0.739027
query-72,00054788,0.738985
query-72,00215106,0.736908
query-72,00228017,0.732254
query-72,00129417,0.731976
query-72,00061150,0.731859
query-72,00034887,0.727893
query-72,00029492,0.72749
query-72,00235394,0.725216
query-72,00078449,0.724041
query-72,00193075,0.718088
query-72,00235396,0.715918
query-72,00036328,0.712929
query-72,00038580,0.711126
query-72,00091333,0.71022
query-72,00129421,0.709516
query-72,00029848,0.708105
query-72,00005942,0.7035
query-72,00192527,0.702896
query-72,00183724,0.70192
query-72,00221344,0.70078
query-72,00070695,0.700588
query-72,00058522,0.700137
query-72,00175210,0.699708
query-72,00104182,0.69794
query-72,00082554,0.696783
query-72,00135257,0.695803
query-72,00137640,0.695717
query-72,00204060,0.695106
query-72,00106646,0.694482
query-72,00043669,0.694472
query-72,00015306,0.693835
query-72,00182875,0.692075
query-72,00221970,0.689885
query-72,00067436,0.689524
query-72,00161354,0.689348
query-72,00091371,0.689033
query-72,00171828,0.688675
query-72,00039945,0.687794
query-72,00082179,0.687539
query-72,00158570,0.687511
query-72,00232930,0.687482
query-72,00232250,0.685693
query-72,00122084,0.685153
query-72,00059988,0.684947
query-72,00160014,0.684746
query-72,00234282,0.683908
query-72,00162083,0.68287
query-72,00234615,0.682148
query-72,00001831,0.681534
query-72,00108204,0.6813
